t,x0,x0_t,x0_t_gt
0.1065532766383191,1.1210371765909313,-12.029541242087333,-12.028892448805074
0.1103051525762881,1.0766075182799468,-11.65161738918141,-11.650600346132263
0.1110555277638819,1.0678930031113725,-11.57449899869863,-11.573656750794646
0.1163081540770385,1.0085321023541616,-11.024565743227868,-11.024829586702047
0.1170585292646323,1.000289194351002,-10.94511472273598,-10.945147961657009
0.1185592796398199,0.9839831712837886,-10.784805144535952,-10.78498454266613
0.121560780390195,0.952095461350718,-10.462024372029873,-10.461933646345711
0.1223111555777888,0.9442753888455688,-10.380886547083264,-10.380705260951746
0.1230615307653826,0.9365163419704026,-10.299429536209388,-10.299326302002475
0.125312656328164,0.9136065274027916,-10.054435545955357,-10.054467936254367
0.1260630315157578,0.9060925970761536,-9.972660486373059,-9.97266811448241
0.1275637818909454,0.8912488964830766,-9.808985276043359,-9.808905292916483
0.1283141570785392,0.8839191928814222,-9.727101991460898,-9.726978863871134
0.1298149074537268,0.8694441513985207,-9.563311109974052,-9.56312743324862
0.1305652826413206,0.8622988047169992,-9.481437455808646,-9.481238952920735
0.1313156578289144,0.8552148805793982,-9.399616317872926,-9.39939956337268
0.132816408204102,0.8412311439828004,-9.236140533764683,-9.23594041085942
0.1335667833916958,0.8343312221034505,-9.154513823638695,-9.154356571695365
0.1343171585792896,0.8274925039273147,-9.073029692074755,-9.072893633019078
0.1358179089544772,0.8139983184884494,-8.910442389522018,-8.910400745732623
0.136568284142071,0.8073426025287939,-8.82941922316499,-8.82940504612444
0.1380690345172586,0.7942132037318559,-8.667965987433831,-8.667999141938317
0.1388194097048524,0.7877392135252744,-8.58761161617403,-8.587622071095728
0.1410705352676338,0.7686779572548762,-8.348374994857053,-8.34798752368718
0.144072036018009,0.7440967761754712,-8.032589686764823,-8.032539318456235
0.1448224112056028,0.7380987800015962,-7.954428738695867,-7.954500163141803
0.1455727863931966,0.7321591642614704,-7.87681426703557,-7.876817627999562
0.1463231615807904,0.7262776480350596,-7.799518773908289,-7.799504905268367
0.1470735367683842,0.7204540335352448,-7.722601365919417,-7.722576049285996
0.1485742871435718,0.70897940084252,-7.569804077009962,-7.569920771970791
0.1493246623311656,0.7033277692841992,-7.494189752129294,-7.4942183359169565
0.1523261630815407,0.6812847933949826,-7.19700491950411,-7.1958364384945055
0.1560780390195097,0.6549718366602875,-6.833899122139201,-6.8335557598735495
0.1568284142071035,0.6498707689267484,-6.762658953994446,-6.762611288746932
0.1575787893946973,0.6448227736978145,-6.692171935285273,-6.692190595584409
0.1583291645822911,0.6398274893840492,-6.622192556069649,-6.622301125889095
0.1590795397698849,0.6348845157347285,-6.552843907285137,-6.552949460024444
0.1605802901450725,0.6251538614747997,-6.415619588843242,-6.415883684955453
0.1613306653326663,0.6203653424110189,-6.3479562804006235,-6.348180558093194
0.1635817908954477,0.6063018273681319,-6.1484853949500575,-6.148446958218326
0.1650825412706353,0.5971733755594593,-6.01792669673091,-6.018142968605689
0.1658329164582291,0.5926819342006496,-5.953860782338836,-5.953855809620178
0.1680840420210105,0.5794933536124769,-5.764947508940509,-5.76448433426856
0.1695847923961981,0.570935366423366,-5.641932749978629,-5.641175610209859
0.173336668334167,0.5503353753063145,-5.34379916911945,-5.3432676909801575
0.1748374187093546,0.5424037818338664,-5.228446788998966,-5.228253817348605
0.177088544272136,0.5308251415959798,-5.060399465179671,-5.060159058594421
0.1778389194597298,0.5270487262473222,-5.005497255396762,-5.005301823595313
0.1793396698349174,0.5196183819898409,-4.8974379750232515,-4.897345730487839
0.1800900450225112,0.5159635941453556,-4.844374461076185,-4.844243252939124
0.1823411705852926,0.5052355040056674,-4.6884002686559825,-4.6884102368701015
0.1830915457728864,0.5017367683797116,-4.637579641443629,-4.637615075172711
0.1853426713356678,0.4914662926921602,-4.489219541716693,-4.488633951778487
0.1875937968984492,0.4815251746451189,-4.344933588953552,-4.344684953265242
0.188344172086043,0.4782826361744875,-4.298084870659103,-4.297802536279713
0.1905952976488244,0.468763367516791,-4.160865240276536,-4.160411769427057
0.192096048024012,0.4625867868027949,-4.0717034066145175,-4.071491160279951
0.1935967983991996,0.4565421466865323,-3.984667505414677,-3.984669136607253
0.1943471735867934,0.4535683132752863,-3.9419393005999837,-3.942033915555889
0.1950975487743872,0.4506262798021901,-3.899820998708435,-3.8999097588605873
0.195847923961981,0.4477156554483101,-3.8584778531448514,-3.8582919731896417
0.1988494247123561,0.4363795242527897,-3.6971077825429006,-3.6967885580194126
0.1995997998999499,0.4336202600201596,-3.657950517320902,-3.6576313844268986
0.2026013006503251,0.422871781629372,-3.505998471849182,-3.505737937417367
0.2033516758379189,0.4202550437025245,-3.4689427192936932,-3.46892401573666
0.2041020510255127,0.4176657645418877,-3.4325767626284573,-3.432564050045579
0.2048524262131065,0.4151036028381496,-3.396663509342204,-3.396653104261104
0.2056028014007003,0.4125682205058563,-3.3611986631065065,-3.3611862326391955
0.2063531765882941,0.4100592826834124,-3.32625087196395,-3.326158482887876
0.2078539269634817,0.4051194172409837,-3.257938908766434,-3.2574005250461946
0.2108554277138569,0.3955427607726814,-3.1252192233188225,-3.124937729930092
0.2116058029014507,0.3932099431007383,-3.0930551573674947,-3.092846787251429
0.2138569284642321,0.3863538800208554,-2.999159269786162,-2.998956399425888
0.2146073036518259,0.3841150052079231,-2.96851013554803,-2.968437846283267
0.2153576788394197,0.3818988873211835,-2.9384345093241393,-2.9383005270881464
0.2168584292146073,0.3775337887911446,-2.879282312638793,-2.879150862014759
0.2176088044022011,0.3753842504154316,-2.8501977149436186,-2.8501292306862283
0.2183591795897949,0.3732563535010841,-2.8215366581881938,-2.8214702656127604
0.2191095547773887,0.3711498282170501,-2.7932937556375492,-2.793169409964192
0.2206103051525763,0.3669998193978392,-2.737868628760296,-2.737623827132628
0.2221110555277639,0.3629321134733974,-2.683596304384423,-2.6834564728303425
0.2228614307153577,0.3609284838340151,-2.6569673964484366,-2.656878603321888
0.2236118059029515,0.3589446686563162,-2.6307255217553234,-2.630632140120808
0.2243621810905452,0.3569804215202254,-2.6048097000115717,-2.604712787582817
0.225112556278139,0.3550354995217318,-2.579319634527373,-2.579116293987979
0.2273636818409204,0.3493143080527001,-2.504566585982957,-2.5042221270846023
0.228864432216108,0.3455925110773871,-2.455948745849639,-2.4558310836334094
0.2296148074037018,0.3437586358198838,-2.432146941637427,-2.4320850239674883
0.2303651825912956,0.3419424656422133,-2.408716812735861,-2.408633125445504
0.2311155577788894,0.3401437531594498,-2.3855965668857095,-2.385471098244606
0.2318659329664832,0.3383622806994134,-2.3627639728644567,-2.362595043279364
0.232616308154077,0.3365978342406937,-2.340214412770166,-2.3400011146949
0.2333666833416708,0.3348502030414291,-2.3179435160567152,-2.3176855155125016
0.2341170585292646,0.3331191796393079,-2.2960796880485113,-2.295644498033853
0.2371185592796398,0.3263571295402527,-2.21091344123019,-2.210153035328044
0.2386193096548274,0.3230705983003663,-2.169523668546674,-2.168961030998375
0.2393696848424212,0.3214502960156755,-2.1493624420163755,-2.1487413564898845
0.2416208104052026,0.3166790776302713,-2.090181957338814,-2.089547676751164
0.2423711855927964,0.315117985435303,-2.0708376203378407,-2.070294095543737
0.2431215607803901,0.313571267294597,-2.0517916278605526,-2.051274064206964
0.2438719359679839,0.3120387583799847,-2.032963111115805,-2.0324844961390376
0.2446223111555777,0.3105202971428474,-2.0143476995575327,-2.0139223560910477
0.2453726863431715,0.3090157253141154,-1.995941022639272,-1.9955846601088507
0.2461230615307653,0.3075248879042692,-1.9777387098147585,-1.977468475453457
0.2468734367183591,0.3060476332033379,-1.959774423560745,-1.9595709205008784
0.2483741870935467,0.3031332554027374,-1.9244724800333302,-1.924420114397417
0.2491245622811405,0.3016957352555514,-1.9071558258053187,-1.9071600372221515
0.2498749374687343,0.3002710905816188,-1.8901004052343922,-1.8901059895636236
0.2506253126563281,0.2988591663632536,-1.8733822138218148,-1.873255122769044
0.2543771885942971,0.2919850859184421,-1.792252181385436,-1.7919516668540878
0.2558779389694847,0.2893193264025089,-1.760814953535828,-1.7607574299204776
0.2566283141570785,0.2880038585048761,-1.7454948740206646,-1.7454343657492957
0.2581290645322661,0.2854070738341837,-1.71544342631978,-1.715323932546846
0.2596298149074537,0.2828549537735511,-1.6860194561520956,-1.685911674379977
0.2611305652826413,0.280346485171396,-1.6572832270230293,-1.6571788350759151
0.2626313156578289,0.2778806169240572,-1.6291831347903951,-1.6291064427469109
0.2633816908454227,0.2766633360853024,-1.6153826413841728,-1.6153121235374568
0.2641320660330165,0.2754563308189284,-1.6017669913022132,-1.6016761279144145
0.2648824412206103,0.2742594836721425,-1.5883065284425584,-1.5881963049649823
0.2656328164082041,0.2730726792004553,-1.574998576406614,-1.574870539432868
0.2663831915957979,0.2718958039676803,-1.5618888423713848,-1.5616967515078648
0.2686343171585792,0.2684236494655145,-1.5233549583161903,-1.5230669823797318
0.2701350675337668,0.2661565367021934,-1.4982262321978226,-1.4980371361202094
0.2708854427213606,0.2650369672079586,-1.485910024630357,-1.4857334948445051
0.2723861930965482,0.2628253051040207,-1.4617112627769302,-1.4615395855411812
0.2738869434717358,0.2606496397559018,-1.4379453360841126,-1.4378849771386035
0.2746373186593296,0.2595750583409609,-1.4262820860966485,-1.4262554196114428
0.2753876938469234,0.2585091463800689,-1.4147937554314467,-1.4147549693455173
0.2761380690345172,0.2574518060816841,-1.4034546272303672,-1.4033818789712262
0.2776388194097048,0.255362462100099,-1.3811091593348408,-1.3810109842745413
0.2783891945972986,0.2543302730287102,-1.3701387662603501,-1.3700098522987496
0.28064032016008,0.2512825570660635,-1.3378786597755834,-1.3377243260229523
0.2813906953476738,0.2502826442392818,-1.3273168340780899,-1.3271965447267722
0.2821410705352676,0.249290585829328,-1.3169046998761473,-1.3167832459583202
0.2828914457228614,0.2483062990168564,-1.3066371957279408,-1.306482940553097
0.2851425712856428,0.245399262758764,-1.2763637596999047,-1.276245482638796
0.2858929464732366,0.2444452645266106,-1.2664439117210975,-1.2663827772108642
0.2866433216608304,0.2434986465830945,-1.2566586730494294,-1.256626006046286
0.2873936968484242,0.2425593335515489,-1.2470949612263356,-1.2469738159812669
0.2926463231615808,0.2361814816305447,-1.1826055219523255,-1.182216366635305
0.2948974487243622,0.2335497902184693,-1.1560151442122901,-1.1558969967458492
0.295647823911956,0.2326856069344338,-1.1474369819716266,-1.1473061620703688
0.2986493246623312,0.2292923746670211,-1.1142616816589808,-1.113823964388155
0.3039019509754877,0.2235889478567063,-1.0587642681675504,-1.0584548281763375
0.3061530765382691,0.2212316427477396,-1.0359967750355281,-1.035907421381742
0.3069034517258629,0.220457050505073,-1.0286108595767303,-1.0285420540048344
0.3076538269134567,0.2196879546143078,-1.0213218137326976,-1.0212503546284952
0.3084042021010505,0.2189243014099264,-1.0141151978745313,-1.0140314166580686
0.3099049524762381,0.2174131129363711,-0.9998866336717356,-0.9998082743194288
0.3106553276638319,0.216665474874289,-0.9928626693902345,-0.992802332099065
0.3114057028514257,0.215923073912774,-0.9859160952522927,-0.985865675297595
0.3121560780390195,0.2151858609244356,-0.9790572054426718,-0.9789974718094352
0.3144072036018009,0.2130048550090919,-0.9588257675329999,-0.9587953184906456
0.3151575787893947,0.2122878835794425,-0.9521982084019385,-0.9521925528804748
0.3159079539769885,0.2115758431905797,-0.9456585163144098,-0.94565406797283
0.3166583291645823,0.2108686862062843,-0.9391819281639187,-0.9391790822383824
0.3174087043521761,0.2101663655595183,-0.9327779183282416,-0.9327668251100084
0.3189094547273637,0.2087760477138888,-0.9201336249056453,-0.9201274673514744
0.3196598299149575,0.2080879590131963,-0.9138922352905752,-0.9138988776180677
0.3204102051025512,0.2074045235988956,-0.9077206589199989,-0.9077300376816808
0.321160580290145,0.2067256968937566,-0.9016082047853331,-0.9016202271984372
0.3219109554777388,0.2060514347472918,-0.8955543199997749,-0.8955687349787007
0.3226613306653326,0.2053816934120161,-0.8895680369126708,-0.8895748586991571
0.3241620810405202,0.2040556000576641,-0.877748507337941,-0.8777571872975877
0.324912456228114,0.2033991623449713,-0.8719238722623359,-0.8719320293213356
0.3264132066033016,0.2020992929604442,-0.8604432827338826,-0.8604457202329134
0.3271635817908954,0.2014557773720331,-0.8547857923150275,-0.854783251974572
0.328664332166083,0.2001813794301122,-0.8436228415766323,-0.8436164739853766
0.3294147073536768,0.1995504284435827,-0.83812052638946,-0.8381110093239561
0.3316658329164582,0.1976821291557597,-0.8219346485168444,-0.8218992401495244
0.3339169584792396,0.1958498722471587,-0.8061202932828877,-0.8061320513261956
0.3354177088544272,0.1946478997633303,-0.7958368240369253,-0.7958599415368355
0.3376688344172086,0.1928735163059635,-0.7807468522431122,-0.7807996928176847
0.3384192096048024,0.1922895326024951,-0.7758114147397492,-0.775870219168582
0.3399199599799899,0.1911325696011323,-0.7661432757208253,-0.7661439993601425
0.3429214607303651,0.1888616827556707,-0.7472304104021532,-0.7472079548688166
0.3436718359179589,0.1883027342342854,-0.7426007695344943,-0.7425786341015065
0.3459229614807403,0.1866465206257921,-0.7289536464336379,-0.7289350152908008
0.3466733366683341,0.1861012260544827,-0.7244776685698469,-0.7244670708049146
0.3481740870435217,0.1850206239409565,-0.7156564829112426,-0.7156484012348624
0.3489244622311155,0.1844852581679122,-0.7113098748436357,-0.7112968050539683
0.3511755877938969,0.1828985587560334,-0.6985148831400849,-0.6984678598359042
0.3534267133566783,0.1813403687490724,-0.6860673335003611,-0.6859689852056683
0.3579289644822411,0.1783065865035248,-0.6619539041967641,-0.6619184855504646
0.3586793396698349,0.1778113588166877,-0.6580361365629273,-0.6580284225065832
0.3594297148574287,0.177319038524691,-0.654177862266323,-0.6541712176692044
0.3601800900450225,0.1768296011444521,-0.6503520479550815,-0.6503465163959723
0.3609304652326163,0.1763430224447184,-0.6465583613561847,-0.6465539685221122
0.3616808404202101,0.1758592784410661,-0.6427964768616476,-0.6427932282820978
0.3624312156078039,0.175378345390899,-0.6390712449295606,-0.6390639542321863
0.3639319659829915,0.1744248183597685,-0.6317035989151236,-0.6316984600778243
0.3646823411705853,0.1739521780577417,-0.6280756755710968,-0.628061578009583
0.3676838419209605,0.1720885748325748,-0.6138630209172931,-0.6138122805035603
0.3699349674837419,0.1707185568544732,-0.6034377664745136,-0.6034296757997384
0.3706853426713357,0.1702670414379696,-0.6000250030825072,-0.6000251555792371
0.3714357178589295,0.1698180691059752,-0.5966544926591908,-0.5966483142736418
0.3729364682341171,0.1689276700728059,-0.5900024979706942,-0.5899765071589084
0.3751875937968984,0.16761064363422,-0.580232344358194,-0.5801693439288114
0.3789394697348674,0.1654638243514595,-0.56435677308869,-0.5643407812448407
0.3796898449224612,0.1650415219393984,-0.5612489742418489,-0.5612502043141563
0.380440220110055,0.1646215297427924,-0.5582024423365475,-0.5581840762449625
0.3849424712356178,0.162149075800497,-0.5403059766558442,-0.5402869623355135
0.3856928464232116,0.1617447508449822,-0.5373895597797755,-0.5373851498738276
0.3871935967983992,0.1609425879166573,-0.5316628264673895,-0.5316488927975661
0.3886943471735868,0.1601489644723937,-0.5260079920336977,-0.5260009798519139
0.3894447223611806,0.1597553153149124,-0.5232197022514171,-0.5232096133712723
0.391695847923962,0.158586824745488,-0.5150031366787395,-0.51496330269056
0.3946973486743371,0.1570573159439178,-0.5042690674008838,-0.5042586278862645
0.3954477238619309,0.1566799214989551,-0.5016330362129651,-0.5016329664057284
0.3961980990495247,0.1563044899766147,-0.4990270112880637,-0.4990271129826203
0.3969484742371185,0.1559310065245358,-0.4964406920446436,-0.4964408741413438
0.3976988494247123,0.1555594564217703,-0.4938739051239338,-0.4938740585980133
0.3984492246123061,0.1551898250761257,-0.4913264807085227,-0.4913264772238049
0.3991995997998999,0.1548220980215074,-0.48880141135829547,-0.4887979430087006
0.4007003501750875,0.154092299535516,-0.48380187004374875,-0.4837972783949428
0.4014507253626813,0.1537301997785254,-0.48133272710370534,-0.481324784249407
0.4037018509254627,0.1526549359666951,-0.4740575578724968,-0.4740165476733796
0.4074537268634317,0.1508988328361949,-0.46219312561254355,-0.4621901665032855
0.4082041020510255,0.1505528950574116,-0.45987464077384743,-0.4598764932420366
0.4112056028014007,0.1491863291211386,-0.45078011725817646,-0.4507884502037364
0.4119559779889944,0.1488489217233418,-0.4485421046782747,-0.4485573217313989
0.413456728364182,0.1481791021188792,-0.4441255770137502,-0.4441430543634936
0.4142071035517758,0.1478466658002445,-0.4419386352509207,-0.4419596163940404
0.4149574787393696,0.1475158625462165,-0.4397701900133768,-0.4397917787682295
0.4157078539269634,0.1471866805225856,-0.43761745952659226,-0.4376393957824496
0.4164582291145572,0.1468591079796433,-0.43548290649818,-0.4355023232170094
0.4179589794897448,0.1462087447454677,-0.43125501816322753,-0.4312735397263108
0.4187093546773386,0.1458859309562791,-0.42916403443835804,-0.4291815475397593
0.4202101050525262,0.1452449818559323,-0.4250275935154946,-0.4250416695029411
0.42096048024012,0.1449268238906939,-0.42298922345348533,-0.4229935105802966
0.424712356178089,0.1433587544846824,-0.4129751901580505,-0.4129651818748668
0.4254627313656828,0.1430496136579791,-0.4110070793431948,-0.4110011328704223
0.4277138569284642,0.1421309669271343,-0.40519295872397265,-0.4051900779943515
0.428464232116058,0.1418276431295648,-0.40327708183477284,-0.4032796878469783
0.4292146073036518,0.1415257486952662,-0.4013830499492652,-0.4013824136750372
0.4314657328664332,0.1406285440271218,-0.39576556260803386,-0.395768123209967
0.432216108054027,0.1403322698903132,-0.3939164381634761,-0.3939221551567419
0.4337168584292146,0.1397438557104484,-0.39026018990166733,-0.3902677370728267
0.4344672336168084,0.1394516969106028,-0.38845069656303366,-0.3884590659985883
0.435967983991996,0.1388714295241586,-0.38486860414816704,-0.3848782554969404
0.4367183591795898,0.1385833025942147,-0.38309378211998535,-0.3831059016054868
0.4374687343671836,0.13829650138691,-0.38133303941361874,-0.3813454407418849
0.4382191095547774,0.1380110168922433,-0.37958426282797575,-0.3795967682939106
0.4389694847423712,0.1377268401620556,-0.37785128676821067,-0.3778597806655297
0.4412206103051526,0.1368820679714496,-0.37271109991456797,-0.372717905617417
0.4419709854927464,0.1366030339994947,-0.37101709700635865,-0.3710266410274411
0.4427213606803402,0.1363252639239163,-0.3693384816132408,-0.3693465579187627
0.443471735867934,0.1360487491346424,-0.3676731968421372,-0.3676775584343415
0.4449724862431216,0.1354994512274162,-0.364379738850495,-0.3643724233860653
0.447223611805903,0.1346847101569603,-0.35950113103683634,-0.3594954735822868
0.4479739869934968,0.1344155559710439,-0.3578928580388805,-0.3578910114340184
0.4487243621810905,0.1341476023159815,-0.35629813951355516,-0.3562969968384732
0.4494747373686843,0.1338808414044903,-0.35471545994906606,-0.3547133412585106
0.4509754877438719,0.1333508669716448,-0.3515773667510871,-0.3515767574458341
0.4517258629314657,0.1330876381810618,-0.350028435941355,-0.3500236565485528
0.4554777388694347,0.1317887783471577,-0.3424158684074925,-0.3424066852090895
0.4569784892446223,0.1312771628804065,-0.33942275088651286,-0.3394276745258031
0.4577288644322161,0.1310230251315392,-0.3379453947936071,-0.3379523706600132
0.4584792396198099,0.1307699912023771,-0.33648063805236816,-0.3364864293018713
0.4599799899949975,0.1302672065876242,-0.33357608688041296,-0.3335823231365667
0.4607303651825913,0.1300174419131579,-0.3321361882456273,-0.3321440046595683
0.4614807403701851,0.1297687530785012,-0.33070855550953837,-0.3307147413275051
0.4629814907453727,0.1292745754508519,-0.327877606397152,-0.3278830805019742
0.4637318659329665,0.1290290730271521,-0.3264741953421435,-0.3264805349129113
0.4644822411205603,0.1287846191797031,-0.3250812651563848,-0.3250867482554387
0.4652326163081541,0.1285412071965022,-0.32369725357274604,-0.3237016481346125
0.4659829914957479,0.1282988304049566,-0.3223277180748241,-0.3223251627970684
0.4697348674337168,0.1271022485360845,-0.3155826620479658,-0.3155695188884131
0.4712356178089044,0.1266306465172444,-0.31292689632181236,-0.3129251994579611
0.4719859929964982,0.1263963281541585,-0.3116150177393848,-0.3116151936598927
0.472736368184092,0.1261629901624579,-0.31031249961017693,-0.3103132039998516
0.4734867433716858,0.1259306265539431,-0.309020548618701,-0.3090191663952483
0.4757378689344672,0.1252393228048952,-0.30518780458065464,-0.305184134151337
0.4772386193096548,0.124783217728538,-0.30266361847928636,-0.3026660583708459
0.4779889944972486,0.124556577093386,-0.30142052668356634,-0.3014184207982429
0.4824912456228114,0.1232161436201562,-0.2941253876272789,-0.2940884535696512
0.4869934967483741,0.121908124378383,-0.2870193048278793,-0.2870167040369182
0.4877438719359679,0.1216931907207229,-0.2858599233267398,-0.2858623384387562
0.4884942471235617,0.1214791199911993,-0.2847156532393349,-0.2847147599577925
0.4907453726863431,0.1208420338163874,-0.2813312416900047,-0.2813122216756796
0.4952476238119059,0.1195905068169706,-0.2747073562487472,-0.2746835958963259
0.4982491245622811,0.1187725171457433,-0.27040454694024163,-0.2703909895484099
0.5012506253126563,0.1179672679158786,-0.26619626044340805,-0.2661960408742326
0.5020010005002501,0.1177679121566614,-0.26515925611550983,-0.2651622204593423
0.5027513756878439,0.1175693300627788,-0.26413214399722307,-0.2641342774769903
0.5042521260630315,0.1171744691957004,-0.26209549279647604,-0.262095848368107
0.5057528764382191,0.1167826502444802,-0.26008200397023984,-0.2600804064282889
0.5080040020010005,0.1162005497658336,-0.2570990043659549,-0.2570995996322486
0.5087543771885943,0.1160079999786193,-0.2561150549302056,-0.2561171249472436
0.5095047523761881,0.1158161850010559,-0.25513859003463324,-0.2551401453267957
0.5102551275637819,0.1156251006439,-0.25416861224926635,-0.2541686200468829
0.5117558779389695,0.1152451071519416,-0.25225830945675964,-0.2522417712779715
0.5192596298149075,0.1133876418740595,-0.24292837791051625,-0.242921667658518
0.5200100050025013,0.1132057003569772,-0.24201647364557743,-0.2420175668858407
0.5207603801900951,0.1130244355604343,-0.24111709215310384,-0.2411183953310396
0.5215107553776889,0.1128438437904643,-0.24022584145336445,-0.2402241176862461
0.5252626313156579,0.1119508527143512,-0.2358259225012489,-0.2358249230858707
0.5260130065032517,0.1117742228523921,-0.23495862165063564,-0.2349592839400976
0.5282641320660331,0.1112482061724497,-0.23238960542369114,-0.2323901642745701
0.5290145072536269,0.1110741466118682,-0.23154098564650383,-0.2315429478155645
0.5297648824412207,0.1109007209513694,-0.23069849335436743,-0.2307002558214757
0.5305152576288145,0.1107279257614114,-0.22986206251460217,-0.2298620563334479
0.5327663831915957,0.1102132890116723,-0.2273753325962673,-0.2273740971340304
0.5335167583791895,0.1100429817956196,-0.22655387804637428,-0.2265535531469148
0.5342671335667833,0.109873288194194,-0.2257385679158297,-0.2257373456631133
0.535767883941971,0.1095357308784144,-0.22411814681382225,-0.2241178295328708
0.5365182591295647,0.1093678611626714,-0.2233162031774052,-0.22331446338268
0.5402701350675337,0.1085374759206873,-0.21935865005126232,-0.2193603856157918
0.5410205102551275,0.1083731697845476,-0.21857674429627139,-0.218581920309858
0.5417708854427213,0.1082094467896774,-0.21780163222264548,-0.2178075060471682
0.5425212606303151,0.108046303903273,-0.21703054991819215,-0.2170371151191425
0.5432716358179089,0.1078837381104605,-0.2162647955663406,-0.2162707200375358
0.5455227613806903,0.1073994734072567,-0.2139912716122545,-0.213995238233988
0.5477738869434717,0.1069202956669836,-0.21174900562387577,-0.2117547500283939
0.5500250125062531,0.1064461262083498,-0.2095414136866438,-0.2095485472619418
0.5522761380690345,0.1059768876013609,-0.2073716704130497,-0.2073759378276055
