t,x0,x1,x2,x3,x0_t,x1_t,x2_t,x3_t,x0_t_gt,x1_t_gt,x2_t_gt,x3_t_gt
0.1075537768884442,4.857818284833896,0.1122197927507146,0.5302395624666381,50.01243295443841,-3.497734552992142,0.94455413016939,4.90587974455039,1.504706529478426,-1.8212679677490864,0.968690891497514,4.827262434068422,0.5439998907153831
0.1100550275137568,4.847519661290167,0.1145299321965463,0.5426567764509568,50.03710528920243,-2.249192489608504,0.988840136766953,4.7450962400229315,-0.04850590316345915,-1.8407239181439887,0.9586485737403998,4.815761685375084,0.5539731548261774
0.1125562781390695,4.846566696591733,0.1171664667715598,0.5539769123416902,50.01219030359718,-0.5887637936372698,1.0236944977071039,4.601898559154883,-8.87313410935053,-1.8661320308517235,0.9582864317174588,4.813337948725965,0.5665567366704098
0.1200600300150075,4.83747162919368,0.1241638536266671,0.5902217091096301,49.97009798717048,-4.811880048197963,0.9612932889755044,4.893627930082744,6.311870644851297,-1.9315797716224223,0.9506443010246652,4.800230676517886,0.5990970000512365
0.1225612806403201,4.822434568265263,0.1265922801185336,0.602514762695637,49.995825005081,-4.222251672141567,0.9517255242615175,4.86360964390488,13.336187450898706,-1.9507671478837243,0.9357771785379528,4.783844928086659,0.6088537338469036
0.1275637818909454,4.819217354167902,0.1311615985271782,0.6263331883301707,50.09305981664399,-0.8338641360679162,0.9156889988067807,4.72268391439755,10.110344115069893,-1.9942704176892527,0.9336548892889908,4.777823370825116,0.6302854463736242
0.1350675337668834,4.81081331194872,0.1380583897141582,0.6613363513577766,50.06394527467685,-2.7729879676386417,0.9320605028117761,4.919134931164805,-2.749384331260444,-2.0588372417699183,0.9268693435361062,4.765038749971344,0.6620652790280835
0.1400700350175087,4.791428648863777,0.1427642055715688,0.6867926877540851,50.05396207351406,-2.437462698886293,0.9347881987466256,4.882260015164931,12.193426993887442,-2.098846508586404,0.908173308618966,4.742682991116351,0.6817232157761838
0.145072536268134,4.7864264915496575,0.1474109479807577,0.7101833750212575,50.185940542249504,-0.9476000796880726,0.9072143817522473,4.484126323148729,-18.001627753816138,-2.1424848236910803,0.9043684981390993,4.734516100664336,0.7030190975773956
0.1475737868934467,4.784121752940388,0.1496530181879362,0.7211595888590996,50.08540605105182,-1.3845038487375234,0.8937661871941684,4.4613434429361085,-30.21727705982505,-2.163561838341168,0.9026605490396676,4.730649005648908,0.7132888140931476
0.1575787893946973,4.751737748340649,0.1584905595651356,0.7687189289811978,50.18233824739202,-0.9701262069100949,0.8656913515864701,4.61215117459227,-14.01654511884044,-2.2397735858473826,0.8718067166219567,4.692182508387414,0.7499566234047568
0.1625812906453226,4.752554163145587,0.162777107324286,0.7914375319791295,50.05292852157731,-1.236780996613561,0.8667571490518693,4.68303042345876,-5.688219654243767,-2.2815208599386465,0.8740721733046364,4.689730307825262,0.770195243751622
0.1675837918959479,4.739363751376031,0.1671624670093764,0.8155726600813353,50.12542759552365,-3.266773879565335,0.8821890858710582,4.807011922299594,-0.33559988576780597,-2.3201228098071702,0.8618148042185858,4.673301091799981,0.7885592388896294
0.1725862931465732,4.719870082309515,0.1716034113350019,0.8395316982852784,50.04957084388078,-1.6099025193809666,0.8605254833595382,4.5904535121303525,9.81741609943856,-2.3574178668493917,0.8430011353766167,4.650545721756576,0.8059764783987358
0.1750875437718859,4.718703345051203,0.1737217601086213,0.8507647508108198,50.10536875902801,-0.31794342958573907,0.8523443138059932,4.348020567008177,-9.308680871303295,-2.3775526150916804,0.8425367714759298,4.647678773456646,0.8156244707939663
0.1775887943971986,4.718279569905384,0.1758672648307798,0.8612826766094818,50.00300415618041,-2.7684236037962364,0.8048517756923772,4.272844562300037,-3.0954288931461633,-2.3981568241131943,0.842869059017092,4.645500913087729,0.8255200580770928
0.1800900450225112,4.704854302510952,0.1777480321230904,0.8721396610774531,50.08988387211881,-2.3910489564657382,0.793345272847624,4.726686555948731,20.466338230085967,-2.412445201420835,0.8294945162353913,4.630726342846493,0.8318819300377667
0.1825912956478239,4.706318344510359,0.1798359755503777,0.8849279320169291,50.10538703877213,-0.4067735002865902,0.8325989027650191,4.980604567457263,1.973056826033826,-2.4330233746477035,0.8318036444968206,4.63041975932002,0.8418106748987294
0.1900950475237618,4.680932656852266,0.1860349470188999,0.919326377027098,50.025079854330976,-2.8518460232304506,0.7942778182766936,4.58500187324573,-4.107387725624903,-2.4855224833368745,0.8074962522839608,4.600164799042438,0.8658027255887242
0.1950975487743871,4.668437912537306,0.1899021415539007,0.9422656419198524,50.02652658258109,-2.4510188897698697,0.7861394519450222,4.563326298001876,4.954983909915882,-2.519213856908448,0.795849425235212,4.584512058988475,0.881227396422135
0.2026013006503251,4.65057149326579,0.1959484423183521,0.9762574665840266,50.11622386854151,-2.99220635393624,0.7161423976821162,4.395763743975365,4.2096053256445884,-2.572328575100353,0.7794238536481561,4.561575608417159,0.9054519217882474
0.2076038019009504,4.633564597340306,0.1992320362675358,0.9977996783333216,50.11145600129162,-3.2320529847822854,0.8197336689265882,5.324645098991994,-2.7613388892677904,-2.599078336682106,0.7627776520826992,4.541907405770335,0.9170594283545718
0.2101050525262631,4.625690059497831,0.2014866768082286,1.0123915332211306,50.10228776716887,-2.4468366219779796,0.852449523416924,5.36924710152411,-2.8511003282001184,-2.6185209466618664,0.7553732796315424,4.532112986959604,0.9257215563921756
0.2151075537768884,4.620467301083167,0.2052612540664219,1.0346031096907675,50.09617280478743,-2.522637727144911,0.7485882631638532,4.50702478003447,2.741350262306696,-2.653307499436578,0.7514442566904487,4.52347338121163,0.9417572138553454
0.2201100550275137,4.6004510627279975,0.2089763042535898,1.057484327418574,50.129714983400056,-3.7123754061613283,0.7382589447059251,4.547757528686841,4.855098863571357,-2.683320809116742,0.7317695856715587,4.500362737296483,0.9544030664810664
0.240120060030015,4.5492876241684606,0.2233983271424384,1.1463880982696053,50.07879288833655,-2.986536461732669,0.688852919100654,4.369993750135947,2.1106936550395403,-2.807169794110444,0.6836427483221317,4.43623873644745,1.0078709047568772
0.2476238119059529,4.52566841842213,0.228477579576621,1.178974110094256,50.10773122498096,-4.5275411450072625,0.6328982504823415,3.8285578040622568,3.691919738530487,-2.849166551928361,0.6606680694475169,4.408056905050278,1.0250409530072635
0.2501250625312656,4.51319342112273,0.2300239343880828,1.1881216855823478,50.11682840964883,-3.028568590994155,0.5757381540506614,4.196630573612566,10.53960563037981,-2.860486136031683,0.6479550670089624,4.394320140796597,1.029011835041202
0.2526263131565783,4.510518000258077,0.2313577104122922,1.1999677597871656,50.16045561532803,-1.3618516725809684,0.565346533737948,4.688506497154577,14.997506035515016,-2.872484500585808,0.6457243199546578,4.390339624361879,1.0342584848141814
0.2626313156578289,4.4851980871399855,0.2382987614455498,1.2449731686658896,50.21267075144998,-2.9411262674084355,0.6079638742729436,4.5869484603819615,-10.411780754254323,-2.9317317758434704,0.6217974771355932,4.358450685571186,1.058730136686513
0.2676338169084542,4.469458583673072,0.2411255087493136,1.2681411395606308,50.12148954805291,-3.166751334073979,0.580830720942977,4.33915792625254,-7.906422919903889,-2.954352900982168,0.6061454093105754,4.340156357057984,1.0672876029721687
0.2726363181590795,4.453514732121737,0.2441099742613875,1.288386454571368,50.133566970360384,-3.0667146016107267,0.5711885793554536,4.04848382354497,-0.953764613709609,-2.9784161129164985,0.5903286445691838,4.321480588449872,1.076382363696236
0.2776388194097048,4.438776096413335,0.2468402519144507,1.3086462303414708,50.11194713070714,-1.8783784019075824,0.5360671838231035,4.0708268608183005,0.3504008466970845,-3.0003834767556965,0.5756703746481691,4.304233764734995,1.0845759229328356
0.2826413206603301,4.434721551512356,0.249473327776376,1.329115087496013,50.13707273170803,-2.878974860572896,0.5518751140258615,4.337977615026517,2.2667731777210065,-3.0243208473797574,0.5726582301115957,4.29743404985912,1.0949044828475234
0.2876438219109554,4.4099719457322655,0.2523617638106574,1.3520477072301802,50.13462620202001,-3.9969623810514463,0.5319738056870804,4.446056291179374,4.384558300947901,-3.0450651731258715,0.5470641194999164,4.270287893654725,1.1011329926269209
0.2951475737868934,4.390678023825301,0.2558422813394601,1.383854570916962,50.22238248775782,-3.0678101498789374,0.6481918564196825,4.208564833274181,1.3354240503431356,-3.072912557574707,0.5277359091802718,4.247763609378084,1.1111065780318845
0.3001500750375187,4.373675226709312,0.2596996856139666,1.4048071051258233,50.19451379489983,-3.793513440554591,0.6236817436655517,4.258888416476424,-2.023410620580762,-3.1049397307334607,0.5111242092306711,4.227013385646576,1.1231174588151611
0.3076538269134567,4.340767561230392,0.2627204086313736,1.4375580080172496,50.219260425730376,-0.8544390782940354,0.482474190285501,4.2801259477540725,21.546018174189157,-3.124785406232134,0.4762973873476372,4.191822972770799,1.127334549094021
0.3101550775387693,4.341574413467328,0.2639938245674156,1.4481932424114063,50.28836678865744,-1.288423653982477,0.4737322740837584,4.112038362040806,17.598405858588194,-3.1370614422498138,0.477946213149075,4.19116290795002,1.1328821062661822
0.3151575787893947,4.319010981698435,0.266009699703944,1.4673637359809626,50.27604947889893,-3.365741439651515,0.4774928773900484,4.016910339819418,-10.639357343684424,-3.1501623348663856,0.4539299312288563,4.167100823902339,1.135397103864602
0.32016008004002,4.307900161945051,0.2687711420000324,1.4883824404085992,50.18191999182217,-3.5487768042489733,0.476689461226087,5.120231776961475,-14.062788630340947,-3.173353936076749,0.4431338777011548,4.153237687589137,1.1439495249684053
0.3226613306653326,4.297363296582314,0.2698692611454679,1.502338238702496,50.15269052530845,-3.707191880469793,0.4221263920586651,4.932806429521705,-4.370607549901251,-3.180961310114335,0.4319639244810043,4.1418234993117045,1.1457003986043477
0.327663831915958,4.28387506197819,0.2718118479763121,1.5205441565252316,50.20401648216019,-2.657990147061554,0.38702635320649037,3.7754431154188595,6.220578292452956,-3.195778681251525,0.4179650642800174,4.12659703525477,1.1501228000805743
0.3376688344172086,4.258048406185736,0.2756580995485779,1.5610404386735752,50.18542335887888,-6.269727535403035,0.4401198409430549,4.244402240107661,36.50532823915819,-3.225349396540668,0.3911620377501812,4.09729125728026,1.1589566784119398
0.3401700850425213,4.240059872274681,0.2767937713595255,1.5717798132357388,50.30072164794076,-5.423460580190863,0.40001519274051844,4.320505710130874,27.615556660181483,-3.231386402842741,0.37145545294395,4.078668592526699,1.158693329923955
0.3451725862931465,4.230621402913534,0.278254313621596,1.5936623206418763,50.25396906188109,-5.095092135879668,0.315748940143763,3.7881689840408512,9.875723021987142,-3.242717611361684,0.3616370202474415,4.067896490388672,1.1620566243835122
0.3476738369184592,4.213864866667478,0.2790738289070429,1.602404433850525,50.30270969597225,-3.747235027679153,0.4274810869265764,3.971155630395458,-4.141483256991705,-3.246113476714329,0.343032305828832,4.050834559060464,1.1607740907066908
0.3501750875437718,4.211875855001181,0.2803927882935648,1.6135280316493568,50.23325128670855,-1.121031563388442,0.42533829685362434,4.576594957282282,-8.898222448180604,-3.258036276013793,0.341605368659156,4.047388687671763,1.165565540348793
0.3526763381690845,4.208256904869637,0.281201584268992,1.625298855847935,50.25819632704689,-4.802469095153242,0.33223263740716646,3.962660997470664,5.864899038633666,-3.264726610292607,0.3379865048580495,4.042967851785773,1.167834374733723
0.3551775887943972,4.187851497346587,0.2820547824776927,1.633351248245008,50.26259045148411,-7.328580744715062,0.33053824254515307,3.3401925079681867,1.4208542149061714,-3.2675198874703297,0.3151312830110764,4.022370886922876,1.1656039687060658
0.3676838419209605,4.148068170311634,0.2855275968358487,1.6826811962947834,50.25935471535892,-0.7286204139086294,0.34318772378283313,3.737529332154054,-17.592454413097585,-3.2900692876996804,0.2714850001705984,3.980126086418225,1.1683603390074708
0.3701850925462731,4.147472548673948,0.2864187624719762,1.6919261954678022,50.20668037968208,-0.6585437886782302,0.340264565551919,3.7308813061957515,-17.588870878913497,-3.2983052567160938,0.271388911212866,3.978511946431613,1.1717385519410497
0.3876938469234617,4.084415757379869,0.2904125159138023,1.7615059111948763,50.32404906791896,0.3253170461521222,0.227375784375198,4.37958561330754,-8.819291698273446,-3.3199689876314884,0.2004662390377576,3.913384254517081,1.1695622068238882
0.3901950975487743,4.086632572917428,0.2909809808247766,1.7726052784293882,50.296443206995626,-1.347861530127318,0.245440478289364,4.118241097277249,-6.126742772180478,-3.3258663893346645,0.2034634804788129,3.914842394210438,1.1724226262412385
0.3951975987993997,4.057537273796792,0.2923905700796692,1.7900123282098568,50.31491953554868,-4.671710187546438,0.23240397707898985,3.633310131651463,0.5990260445130389,-3.3318535576336497,0.1701329504800699,3.885325447819924,1.1695532877014247
0.4052026013006503,4.033697053944772,0.2937278201760266,1.82943795995296,50.25899399255747,-5.694219407202809,0.19297384875682155,2.9467864176283456,-4.714874245031751,-3.338505206373217,0.1427874150446721,3.8609388162676392,1.1678456148141232
0.407703851925963,4.017383730369357,0.2942475869948443,1.8361871721812109,50.24774798630236,-3.497485029859263,0.19115774904527427,3.786476756931563,29.641050782518505,-3.3393630708930133,0.1237106152277482,3.844719100192583,1.165121057079798
0.4102051025512756,4.016200880708857,0.2946840870546923,1.848379814664974,50.407273386166864,-1.0661380576196393,0.1287731132500891,4.624060531658785,45.21747565274836,-3.3431698100569145,0.1226072875059678,3.843078296850324,1.1664556221668354
0.4177088544272136,3.994846385853862,0.2946207124765437,1.877437243866648,50.328747658404254,-5.776233907371989,0.15083231639948735,4.523241753837965,-1.8676272084758239,-3.3373358230120256,0.0969883174937407,3.822717832964471,1.1600112137841945
0.4202101050525262,3.977955362607396,0.2951307799972867,1.88929365564232,50.33124420096936,-5.784654342304179,0.18276737821892297,4.106296232441707,-1.3715844382959403,-3.337999382872612,0.0770302761964321,3.805964926826829,1.157047899899131
0.4252126063031515,3.958706233847826,0.2958333920286555,1.903493264654312,50.300673972105166,-3.428094428237273,-0.0013848302755690156,4.172327331810209,12.371850456740503,-3.339914595057438,0.0542743415980599,3.786738094514672,1.1541098948787432
0.4277138569284642,3.950656731039328,0.2956525433094242,1.9155974169228631,50.35473417735801,-2.953101740297029,-0.030956231616670493,4.380159775450636,9.917121248445255,-3.3362677065551254,0.0443833575235119,3.7792464991471593,1.1510797127872126
0.4327163581790895,3.93853605682614,0.2959113624242182,1.9329160721125505,50.28732459069049,-3.098780847259377,-0.045166107454946314,4.0694472977882015,18.5247621639337,-3.3357680300314456,0.0298371832306454,3.767354580506972,1.1485232847673306
0.4352176088044022,3.929939984081565,0.2956772000137478,1.9438544697125333,50.37367959677683,-2.9537584099205105,0.13271612026623814,4.323709469694791,11.786795953155888,-3.3314992456748445,0.0191903535958131,3.759400371740174,1.1451362903352829
0.4377188594297148,3.923759876686467,0.2965752749818281,1.954545434142039,50.346288052187006,-2.595159107577672,0.20104556125585304,4.073213980501379,-10.09815367266765,-3.3384394558668946,0.0122992101965775,3.7524601353900056,1.1467059353659157
0.4427213606803402,3.909533446223173,0.2960001671243517,1.972910350518582,50.30430615141672,-4.952890168114891,0.0949590193136629,4.50689512355882,35.57021662498482,-3.329630634644428,-0.0055364611386501,3.7395112589301873,1.1403978741965484
0.4452226113056528,3.894507424393844,0.2965002185483769,1.9852284327934768,50.44825666647292,-2.345923524442128,-0.03328115378532459,3.468704948527204,22.147652929530523,-3.330731244597031,-0.0236324871811106,3.7245701740871526,1.137877452522534
0.4477238619309654,3.8977979608582793,0.2958336781109184,1.9902625513616397,50.41509981289511,-1.155217857208811,-0.19928751940184242,2.5558912502064857,-12.428463573885892,-3.325262417729081,-0.0200729349731458,3.728475381670119,1.136353937798788
0.4527263631815907,3.86729887867424,0.295509031665627,2.0084836246158466,50.3612070134912,-4.460458252716535,-0.04695451087081892,3.4973248851450762,-21.958156542626966,-3.3149629666762017,-0.057979895169002,3.69966702879195,1.1262612898722837
0.4552276138069034,3.858188563229567,0.2954140257774345,2.0170498853861307,50.29229593416774,-3.313124197102411,-0.09011259771532565,3.5611152330165226,-12.39356987759038,-3.3119159074643023,-0.0693604548877324,3.6910583416047618,1.1232574541507996
0.4602301150575287,3.8449081011898127,0.2944416841819005,2.036228292525352,50.38194370502452,-2.1282299640544124,0.16953111397359066,4.184388197889348,-2.517786189717299,-3.299656128460228,-0.0866178037286058,3.679439858229239,1.115813889620062
0.4627313656828414,3.840243361907151,0.2953208292880386,2.0471329961353293,50.35008534088817,-2.4214006542081137,0.21651711652709515,4.131593247481973,-8.056830752579799,-3.306810400579879,-0.0917881064850729,3.673994676930452,1.1176905620781796
0.4702351175587794,3.809547656645459,0.2939072862100472,2.073000465971159,50.39498478262021,-3.5693706784841766,-0.14047496455617292,3.6804688734302857,2.4845308628146086,-3.2863497758911104,-0.1313383827825416,3.646191458746365,1.1036037307013635
0.48024012006003,3.7807908200119535,0.2931408628146209,2.112934420260056,50.37316494036712,-4.947522763032339,-0.47214100958190386,1.1794772929144983,26.735803890851457,-3.272468087041836,-0.1682738082883985,3.619506116352331,1.0924992898737884
0.4827413706853427,3.767119379295569,0.2917125855325194,2.114126258512556,50.45811986325823,-3.2921750884009953,-0.2877379122874544,2.0548416855771166,-19.4607215314536,-3.255891293769829,-0.1867346183833533,3.60796895590428,1.0833967099337212
0.4852426213106553,3.764321710014949,0.2917014535485505,2.1232137683619925,50.27581265656794,-2.025914165482959,-0.15006558359682742,4.420780310361636,-10.073083714994937,-3.255141418940797,-0.1903101622699163,3.605301531623891,1.082551986077477
0.4877438719359679,3.756984741149081,0.2909618822629005,2.1362412175438794,50.40772924937632,-4.040367522255565,-0.18819936415604843,5.083757044394076,13.99363524590808,-3.246501944995051,-0.2002330517949211,3.599072585749226,1.0777805285564437
0.4902451225612806,3.74410976643188,0.290759985993993,2.148645269334449,50.34581583438639,-4.274520572922739,-0.14891714665749944,3.9097887694058784,-12.342551461354105,-3.2416468808651016,-0.2168722630074762,3.5869555481402347,1.0733628644389426
0.4952476238119059,3.7314597817650728,0.2893326964324419,2.1577052317980723,50.40823860698208,-4.18392888559822,-0.16781865543167385,5.0510162516872015,4.069249031155778,-3.225333935277315,-0.2342031344094062,3.576359712175167,1.0646329471045886
0.4977488744372186,3.718924695819725,0.2890598840475733,2.1743910275191625,50.40790023135875,-4.487145325498119,-0.15084520579291727,5.980114855040576,2.3460397536996425,-3.2199086772249337,-0.2505791320204991,3.5646349903239387,1.0600840905022977
0.5077538769384692,3.695016569919861,0.2858788488991714,2.2065736163939604,50.53067490935095,-2.8054722666897476,-0.30710206895697567,3.36070167286951,3.814448044722212,-3.184554902022045,-0.2839771735459533,3.5450513189840263,1.0419974077472285
0.5202601300650325,3.6534296374481543,0.2822076498458982,2.250855339335572,50.44617449375533,0.8828600756266951,-0.3104599522107634,3.3045226213562273,-10.306763651664369,-3.140624570975908,-0.341206136748009,3.5089109225430137,1.017394836552108
0.5227613806903452,3.657743019926493,0.2814226520285071,2.2590025975455403,50.41861875154475,-3.0920435924523417,-0.40706670443148596,3.769904346843475,11.573015432462853,-3.1341933095551204,-0.3361084894450132,3.5138521937072342,1.0158379598143776
0.5252626313156579,3.6379616855099233,0.2801712981478917,2.269714290545395,50.50406851792973,-5.103446416692464,-0.33182209530549045,3.7577231129856727,8.930131180388344,-3.1179785486866325,-0.3631691940722903,3.4961105926956,1.0059701530760348
0.5277638819409705,3.6322130228444887,0.2797627115817562,2.2778006121177548,50.4632917439429,-2.8348175693274698,-0.2574172421968015,3.96842220920621,-13.728660529453919,-3.112846442306477,-0.3710965924616594,3.490996166412724,1.002954240936626
0.5302651325662832,3.623780507074068,0.2788835680718697,2.2895663276099585,50.43539087646173,-3.582940323009467,-0.3922912675564838,4.179398894555391,-8.508956590190792,-3.102682476983336,-0.3829581454634376,3.483769846135142,0.9975634428995072
0.5352676338169085,3.603739579815437,0.2765128294417336,2.30522581023177,50.41929614843455,-2.3525679575107006,-0.3806870802590083,3.6695669289069883,-10.477057672569572,-3.075880617933209,-0.4114754275990613,3.466845377609653,0.983830314065856
0.537768884442221,3.599923268517874,0.2756772234029482,2.3150786994396504,50.384011209858926,-2.0550970713416064,-0.3433228083068389,3.799635220863948,-8.024419098156386,-3.0671518521400025,-0.4172098278808871,3.463994050224211,0.9798942592074318
0.545272636318159,3.5725863161786893,0.2728928410844788,2.340448776234481,50.460722657595184,-2.0714362986345236,-0.5077338581273878,2.6470289340600743,13.53121755095708,-3.0348533383971343,-0.4560890443448708,3.4403836638191376,0.9628775790689196
0.5502751375687843,3.567465468316365,0.2698971122366867,2.3512427958030173,50.53944523535874,-6.303402249376859,-0.5414418056514592,5.0392643383786435,-10.693629858347776,-3.00542117039092,-0.4652296241929528,3.43831727734028,0.9512014339628728
0.552776388194097,3.5450960970551693,0.2686146219662005,2.3674509855271118,50.47964341836277,-7.284848253768104,-0.5104927004704969,5.537832680194157,-16.767858071152887,-2.988420708912464,-0.4965981932765415,3.417967161633746,0.9408543029338547
0.560280140070035,3.5277656634053884,0.2648345921653436,2.387795367460814,50.51457238549904,-2.459031995083933,-0.45523301890871437,4.058328473120071,-9.376854903199273,-2.948896001118278,-0.5230902474134975,3.404772969360701,0.9233913596156156
0.5652826413206603,3.514965893976288,0.2627190991661409,2.412589742038443,50.42086885280482,-2.6399805991245273,-0.46893961837249165,4.479105452795409,-11.898324515605964,-2.926100118995389,-0.5422427381550001,3.394358201363414,0.9128623317091418
0.5777888944472236,3.479407523231625,0.2554145589216162,2.453683793934562,50.485703828534,-3.2645724056746985,-0.598539446887763,3.0425598722226823,-13.21648318503776,-2.849217285650113,-0.5968417833158011,3.3665308179898794,0.8790602733858612
0.5827913956978489,3.4622334239917696,0.2523914132964938,2.468417319023438,50.38276856929051,-3.427488015373285,-0.6289708537809879,3.2301562525587713,-7.0064318812437705,-2.816860057014784,-0.623044421893518,3.352542967579978,0.8645900373794545
0.5902951475737869,3.436577598218664,0.2473943878930958,2.4958626151727445,50.48293658665709,-0.639256219455774,-0.7315481653953952,2.0835450925063697,14.326428359649071,-2.763941464665162,-0.6627690637122243,3.331946768509986,0.8415440097785863
0.5927963981990996,3.4372963255019218,0.2455098991963957,2.4997617624434865,50.51958545747379,-0.5670098804161796,-0.700451138646077,2.193382184558203,11.0809965809417,-2.746164530982381,-0.6630622496179996,3.33422390656158,0.8354381905456866
0.5977988994497249,3.4259120134611964,0.2425358308919593,2.5170823647245744,50.53928807197001,-4.060840533502528,-0.6963380613691186,2.180309663557182,-5.91117638736614,-2.715460471480659,-0.681292133349177,3.3256426905173666,0.8227841873700302
0.6003001500750375,3.413522321585801,0.2406667739509257,2.520932465518324,50.51218441789312,-4.193891268656174,-0.7516917665973768,2.19634893644222,-5.997990197771742,-2.695062442418336,-0.7002550145263422,3.315142099414066,0.8136138523015801
0.6078039019509754,3.3991498705657293,0.2349262524053,2.5522049881827478,50.5760875837917,-4.553567517675901,-0.5182538772494496,3.0020317351093126,-20.51978581903677,-2.637334085322458,-0.7247619423271994,3.3057803573510194,0.7912244128685484
0.6103051525762881,3.385560658099972,0.2338357110198705,2.5587420417817905,50.50055372921032,-4.66065745559311,-0.5385310478801983,2.9696023246065835,-20.35582624280869,-2.624104791757145,-0.7450851097537932,3.2934218753571245,0.7844700890368445
0.6178089044522261,3.3679739017897408,0.2274865700456081,2.5890411954466352,50.56937814301973,-2.5733318542079644,-0.798344427376513,3.4657578498431008,0.8791042524567274,-2.559831996361437,-0.7748037528105702,3.281202514937426,0.7595776847071813
0.625312656328164,3.3469413706431244,0.2218545540307283,2.6107544157164044,50.51374688957735,-0.38259129007485626,-0.6856391369262127,2.497780988891577,1.9074274491285905,-2.5016453402989107,-0.8091961576895428,3.2649113609720013,0.7364579713184107
0.6278139069534767,3.348002376276918,0.2201937264946364,2.6166719373669083,50.526289412092986,-0.5652313108323739,-0.7252105238731037,2.5909832866670115,3.892183426738484,-2.48596651058381,-0.8087070474171947,3.2671653750239704,0.7312662468625033
0.6353176588294147,3.321487903536789,0.2133739750036123,2.64118262530378,50.5302306242118,-1.7418939908685047,-0.8219541961363745,2.9140139858608904,11.39724652307632,-2.4152150960110013,-0.85210494456611,3.24616323661182,0.703353491930688
0.64032016008004,3.318749068863885,0.2095519308427414,2.65458458390174,50.623503541023496,-1.7235999973668754,-0.8914146418562616,3.1559786393476656,-2.4297734143374328,-2.3779990913934137,-0.8585358902742897,3.2461488476603964,0.6903716686814314
0.6453226613306653,3.3042432812519773,0.204455369282189,2.6727581994843472,50.50592073512388,-2.2230250529958084,-0.7799574027997522,2.796257264906899,1.666722897627551,-2.3261270635899307,-0.8832233938613183,3.2354215381329148,0.6708734100294002
0.647823911955978,3.299529213949117,0.2028032062601219,2.6787060059372707,50.541569774133656,-3.2112390651062697,-0.7708617417244881,3.8147352533732146,25.120543285509484,-2.309300836786914,-0.8912574761273113,3.2319080577539694,0.6645775650205482
